Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	Keven Preiss DeYoung	published on 11/09/20 at 3:18 PM	http://twitter.com/kevendeyoung/status/1325895577406636035	Looking for VTC Technicians | 3+ years of experience | TS/SCI Clearance required | Apply Today #gditcareers #vtc #tssci #doralflorida #hiring lnkd.in/gkSMT5J		"2Retweets
1Twitter Likes
119Twitter Followers"
Twitter	MysticMess✦996  ☬ㅌℚ Since 10.31.17	published on 11/06/20 at 4:43 PM	http://twitter.com/ShariDean996/status/1324829771541479430	@RealFungiCrew @AntoninScalia7 GDIT, it's HARD to keep up with that FUCKER!!  Thank you! 		"1Retweets
2Twitter Likes
1.7KTwitter Followers"
Twitter	Brian Mahony	published on 12/02/20 at 10:02 PM	http://twitter.com/bmahony08/status/1334332060530597891	General Dynamics Information Technology is hiring on Ft. Belvoir. Job Title: Cybersecurity-Information Assurance/Security Assessor - TS/SCI required lnkd.in/exEKwST #WeAreGDIT #opportunityowned #cybersecurity #gditcareers lnkd.in/eSnxDrJ		"1Retweets
1Twitter Likes
140Twitter Followers"
Twitter	Suzanne StJames  #IndigenousLivesMatter #BLM	published on 11/26/20 at 2:30 PM	http://twitter.com/SuzanneStJames2/status/1332043956868182016	@CountFloyd2020 @SteveBuick2 gdit!! *said. Time to replace my sticky keyboard methinks, or slow my typing rate 		"1Retweets
1Twitter Likes
349Twitter Followers"
Twitter	Stock Titan	published on 11/25/20 at 12:06 PM	http://twitter.com/stock_titan/status/1331645369810182144	$GD General Dynamics Information Technology Awarded $241 Million Multi-Cloud Contract by Centers for Medicare and Medicaid Services stocktitan.net/news/GD/genera…		"1Retweets
1Twitter Likes
2.1KTwitter Followers"
Twitter	からす▲ｃｈｏｕｇｌｉｎｇᴋᴀsʏᴜ	published on 11/23/20 at 12:27 AM	http://twitter.com/finwion/status/1330744770977796097	Plum wine is apparently 30-35% and I forgot and it hit me very hard....def during lockdown I lost my tolerance, gdit		"2Twitter Likes
202Twitter Followers"
Twitter	The JDF	published on 11/21/20 at 2:00 PM	http://twitter.com/jdffeet/status/1330224509039878145	We Rise By Lifting Others! Please view our quick #Youtube #video & #subscribe. Thx! buff.ly/2X0HDzs We make it happen. #free #Giveaways #love #inspirational #GivingBack #GoodNews #SaturdayThoughts #SaturdayMotivation #SaturdayVibes #Mantech #GDIT #GoodSaturday pic.twitter.com/8qeSsn65il	http://twitter.com/jdffeet/status/1330224509039878145	"2Retweets
2.6KTwitter Followers"
Twitter	The JDF	published on 11/20/20 at 9:30 AM	http://twitter.com/jdffeet/status/1329794218164953093	Last week was a great week! We did all this wearing masks & socially distancing #GoodNews #Walmart #Wawa #GDIT #TSI #GoodNews #GivingBack #payitforward #love #GivingTuesday #nonprofit #charity #FridayNight #FridayMotivation #FridayThoughts #FridayFeeling #FridayLivestream pic.twitter.com/94jFbY1a7k	http://twitter.com/jdffeet/status/1329794218164953093	"2Retweets
2.6KTwitter Followers"
Twitter	InspireCIO	published on 11/20/20 at 9:23 AM	http://twitter.com/InspireCIO/status/1329792369491931136	Congrats to Kristie Grinnell of @GDIT, the Enterprise winner of the 2020 #CapitalCIO of the Year #ORBIE Awards. pic.twitter.com/HXy9ILD1W0	http://twitter.com/InspireCIO/status/1329792369491931136	"1Retweets
1Twitter Likes
792Twitter Followers"
Twitter	Work Lafayette	published on 11/19/20 at 8:09 PM	http://twitter.com/WorkLafayette/status/1329592688585437184	Lafayette LA USA - AWS Network Administrator - Join General Dynamics IT and be a part of the team of: Join General Dynamics IT and be a part of the team of men and women that solve some of the world's most complex tec dld.bz/jnmjC		"1Retweets
1Twitter Likes
90Twitter Followers"
Twitter	The JDF	published on 11/18/20 at 11:00 AM	http://twitter.com/jdffeet/status/1329092021534003201	We’re at The JDF playhouse! Take a peek at the fun b4 the giving start! Pls watch our #youtube #video & #subscribe .Thx! buff.ly/3kInKGu #BirdiesForCharity #love #WednesdayThoughts #WednesdayWisdom #WednesdayMotivation #WednesdayVibes #humpday #Mantech #Walmart #GDIT pic.twitter.com/kEQTFvTGB2	http://twitter.com/jdffeet/status/1329092021534003201	"2Retweets
2.6KTwitter Followers"
Twitter	FBC	published on 11/17/20 at 9:09 AM	http://twitter.com/FBCinc/status/1328701678468653056	Welcome to everyone participating in the @AFCEABelvoir Industry Days 2020! Thanks to our sponsors and exhibitors including @MicroFocusGov , @zscaler , @CrowdStrike , @GDIT , @MongoDB , Red River, @EnterpriseDB , @SalesforceGov and more! Details: fbcinc.com/e/AFCEABelvoir/ pic.twitter.com/pisrXdXIJk	http://twitter.com/FBCinc/status/1328701678468653056	"1Retweets
1Twitter Likes
1.4KTwitter Followers"
Twitter	The JDF	published on 11/17/20 at 7:39 AM	http://twitter.com/jdffeet/status/1328679048306970624	Last week was a great week! We did all this wearing masks & socially distancing #TuesdayTreat #TuesdayMotivation #TuesdayThoughts #tuesdayvibe #GoodNews #Walmart #Wawa #GDIT #TSI #GoodNews #GivingBack #payitforward #love #GivingTuesday #nonprofit #charity pic.twitter.com/C6B4Lwzdbh	http://twitter.com/jdffeet/status/1328679048306970624	"2Retweets
2.6KTwitter Followers"
Twitter	Aletia Martin	published on 11/13/20 at 8:40 AM	http://twitter.com/aletiam/status/1327244836139884545	[milCloud 2.0 Digital Bootcamp] Nov 18 | 1:30PM ET; 10:30AM PT | Expert leaders from @Dell, @GDIT, @vmwaregov @MeriTalk will discuss, “Migrating to VMware on milCloud 2.0.” Learn how to accelerate #CloudMigration without conversion: bit.ly/2Hy6mGT #Military #DoD pic.twitter.com/YmOsSRtyCm	http://twitter.com/aletiam/status/1327244836139884545	"2Twitter Likes
369Twitter Followers"
Twitter	WashingtonExec	published on 11/12/20 at 12:31 PM	http://twitter.com/washingtonexec/status/1326940724416352257	Congratulations to J. Neil Kronimus of @GDIT on winning the Cloud Industry Executive of the Year! #PinnacleAwards pic.twitter.com/zICN2hfnXV	http://twitter.com/washingtonexec/status/1326940724416352257	"1Retweets
1Twitter Likes
5.2KTwitter Followers"
Twitter	Kerry Rea	published on 11/10/20 at 2:44 PM	http://twitter.com/Kerry_Rea/status/1326249278621233153	[#DoD Mission Partners] @GDIT, @vmwaregov, @Dell & @MeriTalk experts will discuss new milCloud 2.0 technologies:  Native pay-as-you-go virtual machines  Compute, storage, & network virtualization  Use cases on next-gen apps & #DisasterRecovery bit.ly/2Hy6mGT #Mil pic.twitter.com/4zzNl6vkXU	http://twitter.com/Kerry_Rea/status/1326249278621233153	"2Twitter Likes
742Twitter Followers"
Twitter	LP	published on 11/10/20 at 12:18 PM	http://twitter.com/LPags03/status/1326212615966756864	I'm #Innitfor30 with team @GDIT! Set a goal of 100 miles of activity this month - running, walking, biking, paddling and raising $250 for the Inn! runsignup.com/lpags03.		"1Retweets
1Twitter Likes
981Twitter Followers"
Twitter	LP	published on 11/09/20 at 5:14 PM	http://twitter.com/LPags03/status/1325924668956684289	Check out this great panel from earlier this fall including @GDIT's own LaLisha Hurt. #WeAreGDIT #GDITCares		"2Retweets
981Twitter Followers"
Twitter	Trajectory Magazine	published on 11/09/20 at 1:00 PM	http://twitter.com/TrajectoryMag/status/1325860917360414721	Weekly #GEOINT Community News: @NGA_GEOINT’s Primary Commercial Imagery Delivery System Now Includes #SmallSatellites and more from @northropgrumman @GDIT @LockheedMartin @woolpert ow.ly/Xa6x50CfF9X pic.twitter.com/HYRU7osD9d	http://twitter.com/TrajectoryMag/status/1325860917360414721	"1Retweets
1Twitter Likes
3.8KTwitter Followers"
Twitter	Mel Finally	published on 11/07/20 at 12:05 PM	http://twitter.com/melissavandew/status/1325122160529006593	@yeahthatPaula GDIT pic.twitter.com/3XlbAdpr5t	http://twitter.com/melissavandew/status/1325122160529006593	"2Twitter Likes
2.6KTwitter Followers"
Twitter	JPA	published on 11/05/20 at 5:26 PM	http://twitter.com/angelle_j/status/1324478126613815298	GDIT Wins $2 Billion Contract to Defend State Department Supply Chain - Nextgov / how about now $OPTI $VISM nextgov.com/cybersecurity/…		"1Retweets
1Twitter Likes
367Twitter Followers"
Twitter	Rose Paul	published on 12/03/20 at 1:41 PM	http://twitter.com/RosePaul333/status/1334568478444040199	"@StrangeSeaWolf Too bad my Hubs isn't close to you. He works at GDIT. His dept is responsible for the navy's weapons systems. They call him the ""Cybersurgeon"" I call him Pookster. Yeah even after 30 yrs we still make people sick."		"1Twitter Likes
44Twitter Followers"
Twitter	Keven Preiss DeYoung	published on 12/03/20 at 11:50 AM	http://twitter.com/kevendeyoung/status/1334540434400452608	"General Dynamics Information Technology has a HOT NEW PROGRAM for 7 years and eager to share! Come check out our openings: gdit.com/careers under ""SCITES"" You can always reach me at keven.deyoung@gdit.com #transitioningmilitary #clearedjobs #opport…lnkd.in/gKZFiec"		"1Retweets
121Twitter Followers"
Twitter	Brian Mahony	published on 12/02/20 at 10:12 PM	http://twitter.com/bmahony08/status/1334334747082887169	#WeAreGDIT lnkd.in/ejXHmTX		"1Twitter Likes
140Twitter Followers"
Twitter	The JDF	published on 12/02/20 at 5:30 AM	http://twitter.com/jdffeet/status/1334082490454200320	Last week was a great week! We did all this wearing masks & socially distancing #GoodNews #Walmart #Wawa #GDIT #TSI #GoodNews #GivingBack #payitforward #love #GivingTuesday #nonprofit #charity #WednesdayMotivation #WednesdayThoughts #WednesdayVibes #wednesdaymorning pic.twitter.com/3lvgIWUAG0	http://twitter.com/jdffeet/status/1334082490454200320	"1Retweets
2.6KTwitter Followers"
Twitter	Coach KJ	published on 11/30/20 at 1:45 PM	http://twitter.com/Varsity_K/status/1333482311900405768	Anybody who ever worked at Booz Allen, Accenture, and/or GDIT feel free to DM me		"1Retweets
710Twitter Followers"
Twitter	Sinwindie	published on 11/26/20 at 2:06 PM	http://twitter.com/sinwindie/status/1332037976285532160	For anyone in the DMV interested, GDIT has a number of #OSINT related openings with a dark web / cyber crime focus within USPIS. Some good folks in this shop. Clearances required. gd.com/careers/job-se…		"1Retweets
3.5KTwitter Followers"
Twitter	So Others Might Eat	published on 11/25/20 at 11:45 AM	http://twitter.com/SOME_DC/status/1331640102347563016	Thank you @generaldynamics, @GDIT , and @GDMS for being our Presenting Sponsor & supporting the Trot for Hunger Virtual 5k! Your race sponsorship supports SOME’s critical programs for people in DC. Run or walk in your neighborhood: ow.ly/6eNB50Cuzr8 pic.twitter.com/cj8rwKEw51	http://twitter.com/SOME_DC/status/1331640102347563016	"1Retweets
9KTwitter Followers"
Twitter	Keven Preiss DeYoung	published on 11/23/20 at 12:35 PM	http://twitter.com/kevendeyoung/status/1330927845711900672	General Dynamics Information Technology is hiring! We are looking for a Software Engineer. If interested, please apply to the link below, share with your network, or reach out to me directly, Jamie.Aguilera@GDIT.com lnkd.in/dJEWWQK #weareGDIT #so…lnkd.in/grCCHcj		"1Retweets
120Twitter Followers"
Twitter	The JDF	published on 11/21/20 at 9:05 AM	http://twitter.com/jdffeet/status/1330150238514974724	What’s #GivingTuesday &How You Can Help. See our #youtube #video & #subscribe to our channel! Make us your fav #charity.Thx! buff.ly/3n5HEg8 #SaturdayMorning #SaturdayMotivation #SaturdayThoughts #SaturdayVibes #GoodSaturday #nonprofit #Wawa #GivingTuesday2020 #GDIT pic.twitter.com/VCnB3PO4jP	http://twitter.com/jdffeet/status/1330150238514974724	"1Retweets
2.6KTwitter Followers"
Twitter	 yoona 	published on 11/19/20 at 5:04 PM	http://twitter.com/yoonafreya/status/1329546237289369601	GDIT SOMEONE ALREADY SNAGGED IT FUUUUUUCK		"1Twitter Likes
137Twitter Followers"
Twitter	Jessica Graham	published on 11/18/20 at 2:04 PM	http://twitter.com/JessGrahamFL/status/1329138417893068807	Join GDIT to support the people on the frontline, from behind the scenes. GDIT is hiring network engineers, web developers, systems administrators, and other IT professionals. Own your opportunity. gdit.com/careers/search… #GDITCareers, #OpportunityOwned #Technology #womenintech pic.twitter.com/JsEkonO4Gt	http://twitter.com/JessGrahamFL/status/1329138417893068807	"1Retweets
133Twitter Followers"
Twitter	Kerry Rea	published on 11/17/20 at 2:43 PM	http://twitter.com/Kerry_Rea/status/1328785743305707520	Dozens of #CISO, #CTO, and #CDM experts will join @SailPoint for the 4th Annual #IDGovForum Dec. 8-10. Speakers from: #IRS | #CISAGov | #DoD | #USPS | #USAF | #USDOJ | @Microsoft_Gov | @LockheedMartin | @AccenturePubSvc | @pingidentity | @GDIT & more.  bit.ly/3ff3v1N pic.twitter.com/JBiKT0WXJH	http://twitter.com/Kerry_Rea/status/1328785743305707520	"1Twitter Likes
744Twitter Followers"
Twitter	GovEvents	published on 11/15/20 at 3:43 PM	http://twitter.com/GovEventsGroup/status/1328076059837915136	New compliancy solutions for #DoD Mission Partners seeking to migrate to VMware on milCloud 2.0 are being rolled out Nov 18 at milCloud 2.0 Digital Bootcamp. Leaders from @GDIT, @vmwaregov, @Dell & @MeriTalk will share these new technologies: bit.ly/2Hy6mGT #Defense #Mil pic.twitter.com/4ldklyalpg	http://twitter.com/GovEventsGroup/status/1328076059837915136	"1Retweets
4.6KTwitter Followers"
Twitter	Keven Preiss DeYoung	published on 11/12/20 at 12:14 AM	http://twitter.com/kevendeyoung/status/1326755146466910208	General Dynamics Information Technology is looking for experienced #data #engineer and #software #java #developer who holds #secret clearance. Site location: #remote. COME apply #RQ71849 #clearedjobs #opportunityowned #gditcaree…lnkd.in/g2AR4qc lnkd.in/gwRSa3d		"1Retweets
119Twitter Followers"
Twitter	Bismarck Job Search	published on 11/10/20 at 2:43 PM	http://twitter.com/JobsInBismarck/status/1326249130369425409	GDIT is looking for a Tier 2 - Systems Analyst Virtual Hiring Event #JobBanksInBismarck #JobsBismarck #AnalystJobsBismarck GDIT Virtual Hiring Event Event Details Monday, November 16, 2020 What We're Hiring For Network Administrator NETCOP bismarckjobsearch.com/job/tier-2-sys… pic.twitter.com/YMlqg6p0zP	http://twitter.com/JobsInBismarck/status/1326249130369425409	"1Retweets
27Twitter Followers"
Twitter	Government Marketing University	published on 11/10/20 at 11:46 AM	http://twitter.com/GetMarkedU/status/1326204540954288133	Our panelists are discussing successful case studies from @Carahsoft, @DellTech and @GDIT that display the importance of remaining agile, quick pivoting and figuring out new ways to engage the customer in unprecedented times.		"1Twitter Likes
322Twitter Followers"
Twitter	Java Jobs Remote	published on 11/10/20 at 3:11 AM	http://twitter.com/JavaJobsRemote/status/1326074915716554752	General Dynamics Information Technology is looking for a Software Developer Expert/Architect (REMOTE) #RemoteBestJavaJobsearchSite #JavaJobAgenciesTelecommute #DeveloperJavaJobsWorkFromHome 10-25% Regular GDIT is looking for a Software javajobsremote.com/job/software-d… pic.twitter.com/wPi4ZzntRI	http://twitter.com/JavaJobsRemote/status/1326074915716554752	"1Retweets
32Twitter Followers"
Twitter	Mike Beegen	published on 11/09/20 at 7:00 AM	http://twitter.com/mbeegen/status/1325770214471053312	@PurePsaki weighs in on MilCloud 2.0 and Pure's data storage solutions. @Meritalk #GDIT #DISA bit.ly/3mHTL2A pic.twitter.com/ZoqhFMek9n	http://twitter.com/mbeegen/status/1325770214471053312	"1Twitter Likes
25Twitter Followers"
Twitter	SofiaITC	published on 11/05/20 at 9:05 AM	http://twitter.com/SofiaITC/status/1324352033126674433	GDIT hangs on to DEOS cloud contract news.sofiaitc.com/Rl3R3K #SofiaITC #Technology #Innovation pic.twitter.com/veJb8kUIiD	http://twitter.com/SofiaITC/status/1324352033126674433	"1Retweets
436Twitter Followers"
Twitter	General Dynamics Corporation	published 11 minutes ago	http://twitter.com/generaldynamics/status/1334896009294524420	RT @GDIT: NEWS: GDIT Awarded $241 Million Multi-Cloud Contract by Centers for Medicare and Medicaid Services: ow.ly/RVtP50CBPDQ		2.5KTwitter Followers
Twitter	Keven Preiss DeYoung	published 39 minutes ago	http://twitter.com/kevendeyoung/status/1334888986121285635	COME APPLY #RQ71047 lnkd.in/ePaKyGr General Dynamics Information Technology is seeking a Technical SCRUM Master in the Dayton, Ohio area. Must be US Citizen, willing to be onsite and holds CSM and/or PMI-ACP certification. Do you have experienc…lnkd.in/eqwebXK		120Twitter Followers
Twitter	Aletia Martin	published one hour ago	http://twitter.com/aletiam/status/1334883164326670336	Dec. 9-10 | 11:30AM ET | 8:30AM PT | @FedInsider | @Rubrikinc | Transform Data: Protect. Automate. Modernize. Expert leaders from: #USArmy | #NIH | #USDOJ | #USDA | @GDIT | @ServiceNow | @AWS_Gov | @Microsoft_Gov | @NetAppGov Earn up to 4 #CPECredits  bit.ly/36sSdnZ pic.twitter.com/0LqcewqrSC	http://twitter.com/aletiam/status/1334883164326670336	373Twitter Followers
Twitter	Moose, Local Connoissjur	published one hour ago	http://twitter.com/moosemum/status/1334870153272713216	still feelin the gdit vibes this morning		696Twitter Followers
Twitter	RPA Developer (Follow Us)	published 2 hours ago	http://twitter.com/rpadeveloper/status/1334867631313014787	General Dynamics Information Technology is hiring a TSS Software Test Engineer #rpa #jobs #automation rpadeveloperjobs.com/rpa-jobs/tss-s…		54Twitter Followers
Twitter	RPA Developer (Follow Us)	published 2 hours ago	http://twitter.com/rpadeveloper/status/1334867632198017024	General Dynamics Information Technology is hiring a TSS Software Test Engineer Sr. #rpa #jobs #automation rpadeveloperjobs.com/rpa-jobs/tss-s…		54Twitter Followers
Twitter	Keven Preiss DeYoung	published 2 hours ago	http://twitter.com/kevendeyoung/status/1334865051602173953	General Dynamics Information Technology is looking for strong SOFTWARE DEVELOPERS / ENGINEERS of all levels. Come apply: gdit.com/careers #gditcareers #clearedjobs #opportunityowned #gditishiring #usaf #wearehiring #softwareengineers lnkd.in/gJr5piH		121Twitter Followers
Twitter	Keven Preiss DeYoung	published 3 hours ago	http://twitter.com/kevendeyoung/status/1334843910695219205	General Dynamics Information Technology ~ amazing technology! lnkd.in/gpwr7WD		121Twitter Followers
Twitter	Keven Preiss DeYoung	published 3 hours ago	http://twitter.com/kevendeyoung/status/1334842604723138560	General Dynamics Information Technology seeking NETCOP Network Administrator who holds TSSCI clearance and 8570 CSSP certifications. COME APPLY! #RQ70715 lnkd.in/g_d_uRe - Extensive knowledge of Internet, computer, routers, switches, firewall,…lnkd.in/gfZEdBr		121Twitter Followers
Twitter	Keven Preiss DeYoung	published 3 hours ago	http://twitter.com/kevendeyoung/status/1334840445348659200	General Dynamics Information Technology is seeking System Administrators in the greater Miami area who hold minimum active DOD TS/SCI clearance and IAT Level II certifications. APPLY #RQ71361 lnkd.in/gZQBbuz The integration and employment of cy…lnkd.in/gCyTcVc		121Twitter Followers
Twitter	Keven Preiss DeYoung	published 4 hours ago	http://twitter.com/kevendeyoung/status/1334824145612365828	"RT @kevendeyoung: General Dynamics Information Technology has a HOT NEW PROGRAM for 7 years and eager to share! Come check out our openings: https://t.co/Za0vuPRyWA under ""SCITES"" You can always reach me at keven.deyoung@gdit.com #transitioningmilitary #clearedjobs #opport…https://t.co/gWh38jBnwF"		121Twitter Followers
Twitter	Cyber Security Feed	published 9 hours ago	http://twitter.com/cybersec_feeds/status/1334751513487560704	RT @bmahony08: General Dynamics Information Technology is hiring on Ft. Belvoir. Job Title: Cybersecurity-Information Assurance/Security Assessor - TS/SCI required https://t.co/NksR6e3R0l #WeAreGDIT #opportunityowned #cybersecurity #gditcareers https://t.co/LaHgfbfNen		12.3KTwitter Followers
Twitter	Keven Preiss DeYoung	published on 12/03/20 at 9:19 PM	http://twitter.com/kevendeyoung/status/1334683615108554754	#opportunityowned #clearedjobs #gditcareers #hotjob #networkadministrators #CSSP #certifications lnkd.in/giCpBmM		121Twitter Followers
Twitter	John John	published on 12/03/20 at 6:52 PM	http://twitter.com/JohnJoh44388193/status/1334646706961453056	@kentnish @latimes @latimesphotos Our fire authorities suck. every year the same old crap. it takes them forever to put out these fires. why dont they spread out on windy days and why do we have such little equipment to fight them - gdit get a fleet of water bombers and load them up regionally.		
Twitter	Punto	published on 12/03/20 at 3:44 PM	http://twitter.com/libertad717/status/1334599334420213766	RT @GDIT: Hosted on DoD facilities and networks, milCloud® 2.0 delivers security controls not offered in leading commercial clouds. Learn more: https://t.co/RgpQGRtDxW pic.twitter.com/DsualZ4PUZ	http://twitter.com/libertad717/status/1334599334420213766	1.1KTwitter Followers
Twitter	Punto	published on 12/03/20 at 3:44 PM	http://twitter.com/libertad717/status/1334599324471324701	RT @GDIT: GDIT’s upgrade to the supercomputer #Biowulf now allows the @NIH to simultaneously support multiple, complex research endeavors in the biomedical and life sciences fields. Read more about how they're using it to beat COVID-19 in our latest perspective: https://t.co/aGRSauAg4N pic.twitter.com/qbbwbnk7Kd	http://twitter.com/libertad717/status/1334599324471324701	1.1KTwitter Followers
Twitter	Punto	published on 12/03/20 at 3:43 PM	http://twitter.com/libertad717/status/1334599280850563081	RT @GDIT: NEWS: GDIT Awarded $241 Million Multi-Cloud Contract by Centers for Medicare and Medicaid Services: ow.ly/RVtP50CBPDQ		1.1KTwitter Followers
Twitter	Keven Preiss DeYoung	published on 12/03/20 at 3:40 PM	http://twitter.com/kevendeyoung/status/1334598399446806528	#wearehiring #clearedjobs #opportunityowned #gditcareers lnkd.in/gTif_4N		121Twitter Followers
Twitter	Bradley Saull	published on 12/03/20 at 2:51 PM	http://twitter.com/BradleySaull/status/1334585948705759232	.@GDIT Inks $241M Contract with @CMSGov bit.ly/33EtivC via @washingtonexec #GovIT #FedHealthIT		1.5KTwitter Followers
Twitter	Keven Preiss DeYoung	published on 12/03/20 at 2:21 PM	http://twitter.com/kevendeyoung/status/1334578499206565888	***************HOT JOB ALERT*************** Database Administrator in Doral, FL (TS/SCI) Competitive compensation package and benefits that start on the FIRST day of employment! Apply NOW!!!!! lnkd.in/eScqqFM #gditcareers #wearegdit #transitioni…lnkd.in/gFruiqS		121Twitter Followers
