Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	Military Makeover	published on 11/24/20 at 1:54 PM	http://twitter.com/MilitaryMkover/status/1331310142869164035	Get an in-depth look at these top companies that are dedicated to hiring both #veterans and their spouses— @WELCompanies, @JacobsConnects, @InvictusIC and @WindowWorld—tomorrow on @lifetimetv! pic.twitter.com/v00WLUT7u7	http://twitter.com/MilitaryMkover/status/1331310142869164035	"1Retweets
4Twitter Likes
1.2KTwitter Followers"
Twitter	Irish CG Scotland	published on 11/20/20 at 9:46 AM	http://twitter.com/irlscotland/status/1329798177147457536	Next Tuesday 24 November @CausewayXchange host a further event in their #ClimateEmergency series. Hear from @JacobsConnects & @EdCentreCC on how businesses can make a measurable commitment to address climate change and activities taking place in the lead up to COP26 Info		"2Retweets
3Twitter Likes
7.2KTwitter Followers"
Twitter	CCPPP	published on 11/19/20 at 11:49 AM	http://twitter.com/pppcouncil/status/1329466803458875395	Join us for a diverse range of #marketsoundings on #infrastructure projects in Colombia, Scotland, Chile, Alberta, Poland, Mexico & Puerto Rico at #P32020. Tune in live now & ask questions OR watch on-demand on our platform for the next 90 days. Thanks @JacobsConnects! pic.twitter.com/4jGebW3OSB	http://twitter.com/pppcouncil/status/1329466803458875395	"2Retweets
3Twitter Likes
3.7KTwitter Followers"
Twitter	ASCE Dallas	published on 11/18/20 at 3:19 PM	http://twitter.com/ASCEdallas/status/1329157351752994816	Get to know your #ASCEDallas Texas section director, Phillip Alcorn of @JacobsConnects! #ASCEmademe #leadership pic.twitter.com/2Yo84ffvwC	http://twitter.com/ASCEdallas/status/1329157351752994816	"1Retweets
4Twitter Likes
549Twitter Followers"
Twitter	ACEC New York	published on 11/18/20 at 12:39 PM	http://twitter.com/ACECNewYork/status/1329117146501279747	Thank you #EEANY20 Gold sponsors @CHAcompanies @HardestyHanover Hazen and Sawyer @HveaEngineers @JacobsConnects @KS__Engineers Loring Consulting Engineers @ModjeskiMasters @NV5_inc @Stantec @SyskaHennessy and @wspusa		"2Retweets
3Twitter Likes
1.6KTwitter Followers"
Twitter	Ali Clabburn	published on 11/17/20 at 5:41 AM	http://twitter.com/AliClabburn/status/1328649339481239552	"""commuting by train to be 40% lower post covid v pre covid"" #como2020 John Siraut, Director of Economics, @JacobsConnects #gridlock?"		"2Retweets
3Twitter Likes
1KTwitter Followers"
Twitter	Interserve	published on 11/12/20 at 11:58 AM	http://twitter.com/interserve/status/1326932381903810562	OneAIM, a joint venture between @interserve & @JacobsConnects, has introduced electronic timesheets for 450 workers @SellafieldLtd in a measure which has dramatically reduced the quantity of paper used by employees: weareunleashed.com/digital-transf… @oneaimjv		"1Retweets
4Twitter Likes
26.8KTwitter Followers"
Twitter	PHD Access	published on 11/11/20 at 5:30 AM	http://twitter.com/PHD_Access/status/1326472336338509825	Congratulations to our Irish team who were recently awarded @JacobsConnects 'October's Crew of the Month' for our outstanding works on the 'WuXi Vaccines - Project CD' project  Well done everyone! #WellDone #Congratulations #TeamPHD #PHDIreland #CrewOfTheMonth #LoveYourJob pic.twitter.com/1DAh0Fxh8q	http://twitter.com/PHD_Access/status/1326472336338509825	"2Retweets
3Twitter Likes
756Twitter Followers"
Twitter	Hannah	published on 11/05/20 at 8:05 AM	http://twitter.com/hannahbrodie/status/1324337021540773890	Thanks to @EdSciFest Climate supporters who've helped us drive these important projects forward: @BaillieGifford @scotgov @Deloitte @edfenergy Highlands and Islands Enterprise @JacobsConnects @nature_scot @NatWestGroup @ScottishEPA @SiInvestors Get in touch to get involved! 2/2		"2Retweets
3Twitter Likes
423Twitter Followers"
Twitter	NewCities	published on 12/03/20 at 2:00 PM	http://twitter.com/NewCities/status/1334573262886625282	#HigherGround We were lucky to have been joined by many incredible experts and participants, creating great engagement. Thank you to our partners @citybeautiful, @JacobsConnects & @McKinsey_MGI.  Highlights + replays now available: newcities.org/highlights-hig… #NewCitiesLIVE pic.twitter.com/x6Mj9Zqx3i	http://twitter.com/NewCities/status/1334573262886625282	"1Retweets
3Twitter Likes
34.9KTwitter Followers"
Twitter	Dalton Maag	published on 12/03/20 at 5:15 AM	http://twitter.com/DaltonMaag/status/1334440998873804800	First impressions count. We designed a custom display typeface for @JacobsConnects that reflects their brand statement: “Challenging today. Reinventing tomorrow.” Read more at daltonmaag.com/work/jacobs pic.twitter.com/ORMZww6s07	http://twitter.com/DaltonMaag/status/1334440998873804800	"4Twitter Likes
10.8KTwitter Followers"
Twitter	ACEC_National	published on 12/02/20 at 4:00 PM	http://twitter.com/ACEC_National/status/1334240937904664576	ACEC Congratulates @JacobsConnects for winning a Grand Award for the I-90 Hyak to Keechelus Dam Phase 1C project at the 2020 Engineering Excellence Awards #EEA2020. pic.twitter.com/yRb3vg6h5B	http://twitter.com/ACEC_National/status/1334240937904664576	"1Retweets
3Twitter Likes
4.4KTwitter Followers"
Twitter	Dallas Innovates	published on 12/01/20 at 4:15 PM	http://twitter.com/DallasInnovates/status/1333882343845748738	Dallas-based @JacobsConnects is strengthening its cyber artificial intelligence capabilities by acquiring The Buffalo Group. buff.ly/36nyx4T		"3Retweets
1Twitter Likes
6KTwitter Followers"
Twitter	BSI IoT	published on 11/25/20 at 4:47 AM	http://twitter.com/BSI_IoT/status/1331534920087441409	Delighted to announce that @dr_rick of @JacobsConnects will be speaking at the Digital Workplaces webinar on 9th Dec. Don't forget to register your place: bit.ly/38owEGl #DigitalWorkplaces #BSIDigital pic.twitter.com/R4KqlOzSLR	http://twitter.com/BSI_IoT/status/1331534920087441409	"2Retweets
2Twitter Likes
2.5KTwitter Followers"
Twitter	Aurecon	published on 11/24/20 at 7:26 PM	http://twitter.com/Aurecon/status/1331393666292871173	Detailed planning works are underway for Melbourne Airport Rail – the first rail connection to the airport. Aurecon, @JacobsConnects and @MottMacDonald are supporting design development, plus site investigations for Rail Projects Victoria bit.ly/3nZENpv		"1Retweets
3Twitter Likes
10.8KTwitter Followers"
Twitter	causewayXchange 	published on 11/20/20 at 9:36 AM	http://twitter.com/CausewayXchange/status/1329795766441963522	Next Tues 24 Nov, don't miss @JacobsConnects Director of Sustainable Growth & Innovation Adam Liddle at our #GrowingourCelticCities in #ClimateEmergency event for an informative session with @EdCentreCC on what businesses can do now in Countdown to @COP26! causewayexchange.net/events/90/grow… pic.twitter.com/RePvrNnpgQ	http://twitter.com/CausewayXchange/status/1329795766441963522	"2Retweets
2Twitter Likes
762Twitter Followers"
Twitter	ICE SE England	published on 11/16/20 at 6:45 AM	http://twitter.com/ICE_SEEngland/status/1328303085370937345	Yan Zhou Divisional Director @JacobsConnects will be sharing his experience of achieving Fellowship with @ICE_engineers Sign up here to learn more ow.ly/KFtl50CiwEc You can also read a blog he write on his journey ice.org.uk/news-and-insig…		"1Retweets
3Twitter Likes
3KTwitter Followers"
Twitter	ICE London	published on 11/13/20 at 7:10 AM	http://twitter.com/ICE_London/status/1327222191126159360	Yan Zhou, ICE London Council Member & Divisional Director @JacobsConnects will be sharing his experience of achieving Fellowship with @ICE_engineers Sign up here to learn more ow.ly/KFtl50CiwEc You can also read a blog he write on his journey ice.org.uk/news-and-insig…		"2Retweets
2Twitter Likes
7KTwitter Followers"
Twitter	Siegel+Gale	published on 11/10/20 at 1:04 PM	http://twitter.com/SiegelGale/status/1326224217264762881	“If we were not intentional in actually singling out how are we going to advance and change the dimension of the company relative to black employees, it would never happen”. - Marietta Hannigan @JacobsConnects pic.twitter.com/8jOS6JoZK6	http://twitter.com/SiegelGale/status/1326224217264762881	"4Twitter Likes
26.5KTwitter Followers"
Twitter	Siegel+Gale	published on 11/10/20 at 12:52 PM	http://twitter.com/SiegelGale/status/1326221147025846272	“You really have to create a culture where you value, embrace and leverage all the different thoughts, perspectives and ideas of all the folks out there”. - Marietta Hannigan @JacobsConnects pic.twitter.com/XNc0lSjFcm	http://twitter.com/SiegelGale/status/1326221147025846272	"1Retweets
3Twitter Likes
26.5KTwitter Followers"
Twitter	DIO	published on 11/10/20 at 11:12 AM	http://twitter.com/mod_dio/status/1326195958313590785	Removing soil in this way can also be up to 5 times faster than other methods! @48fighterwing @kiergroup @volkerfitzuk @mottmacgroup @JacobsConnects		"2Retweets
2Twitter Likes
8KTwitter Followers"
Twitter	SWAN Forum	published on 11/09/20 at 11:46 AM	http://twitter.com/SWAN_forum/status/1325842192011841538	"We're now live with utility thought leaders & SWAN Members covering machine learning, AI, & predictive analytics. ""AI is about using data to better plan ahead."" @JacobsConnects @Aquasight1 @SNWA_H2O @dcwater @NURONLimited @Ketos_H2O @XylemInc @glwatermi #MWRDDenver @SWAN_NorthAm pic.twitter.com/rpGXriDrUi"	http://twitter.com/SWAN_forum/status/1325842192011841538	"1Retweets
3Twitter Likes
1.6KTwitter Followers"
Twitter	ACEC New York	published on 11/06/20 at 4:30 PM	http://twitter.com/ACECNewYork/status/1324826402735218688	The #EEANY20 Virtual Gala is getting closer - tickets are still available! Many thanks to our Platinum sponsor @HDR_Inc and Gold sponsors @CHAcompanies @HardestyHanover Hazen and Sawyer @HveaEngineers @JacobsConnects and @KS__Engineers bit.ly/3dNT0BH pic.twitter.com/KjkC0iDcWx	http://twitter.com/ACECNewYork/status/1324826402735218688	"2Retweets
2Twitter Likes
1.5KTwitter Followers"
Twitter	ICE Y&H	published on 11/06/20 at 3:56 AM	http://twitter.com/ICEYorksHumber/status/1324636640149721088	Graduate bridge #Engineer for @JacobsConnects Alisha Mahmood is fascinated by how structures stand - listen to what she has to say to celebrate Tomorrow's Engineer's Week! #ImAnEngineer #TEWeek20 @Tomorrows_Eng @ICE_engineers pic.twitter.com/CamKZWWA0o	http://twitter.com/ICEYorksHumber/status/1324636640149721088	"1Retweets
3Twitter Likes
2KTwitter Followers"
Twitter	Carlos Abrahams	published on 12/03/20 at 10:57 AM	http://twitter.com/abr_eco/status/1334527149781512192	@ecoacou_ollie @_EcologyTom @wsp @JacobsConnects Thanks all for a great set of talks and discussion at @CIEEMnet #TimetoChange conference.		"1Retweets
2Twitter Likes
784Twitter Followers"
Twitter	Menzer Pehlivan	published on 12/01/20 at 5:44 PM	http://twitter.com/mnzdr/status/1333904810316238848	Coming up next!!! Inclusion and Diversity @YouTube Live Series Episode 4!!! My guest for Ep 4 is the one and only Scott Brandenberg, Associate Dean for Diversity for Inclusion at @UCLA! #inclusion #diversity #equity #Engineering #geoprofession @ASCETweets @JacobsConnects		"1Retweets
2Twitter Likes
791Twitter Followers"
Twitter	Leeds Involving People	published on 12/01/20 at 7:54 AM	http://twitter.com/InvolvingYou/status/1333756299490832386	Leeds DEAForum is happening on Thursday! @AgeUKLeeds @IainAndersonAg1 @JacobsConnects Register here eventbrite.co.uk/e/leeds-deafor…  #Deaf #DeafCommunity #Leeds #Involvement #Engagement #Transport #SensorySupport		"2Retweets
1Twitter Likes
3.8KTwitter Followers"
Twitter	Filo Castore	published on 11/30/20 at 4:10 PM	http://twitter.com/tuscantexan/status/1333518688172060675	"Our @JacobsConnects David Whitehead shares his definition of ""architect"" and artificial intelligence, and explores potential impact of AI on the architectural market in this Konsept Projeler piece. jacobs.com/sites/default/… #Jacobs #architecture #engineering #AI #designsolutions pic.twitter.com/JN0wPYSnJa"	http://twitter.com/tuscantexan/status/1333518688172060675	"3Retweets
1.5KTwitter Followers"
